"","DATA_INDEX","CHROMOSOME","DATA_START","DATA_END","Peaks","FEATURE_TRACK","FEATURE_STRAND","FEATURE_START","FEATURE_END","SHORTEST_DISTANCE_FROM_FEATURE_TO_DATA_POINT","CENTER_TO_CENTER_DISTANCE_FROM_FEATURE_TO_DATA_POINT","ACC","ncbi_gene_id","Name","Region","color","OTHER","description","ID","accession","synonyms","X"
"13259","20872","chrX","27763499",27764561,3.3415,"transcription_start_site","+",27764925,27764925,-364,-894,"",347442,"WDR42C","chrX:27764925-27764925","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:27764925-27764925&pix=800&Submit=submit","DDB1 and CUL4 associated factor 8-like 2","","BC157859","WDR42C",""
"14133","21209","chrX","114469041",114469497,2.5972,"transcription_start_site","-",114468628,114468628,-413,-640,"",57631,"LRCH2","chrX:114468628-114468628","009900","MGC150671,dA204F4.4,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:114468628-114468628&pix=800&Submit=submit","leucine-rich repeats and calponin homology (CH) domain containing 2","","BC125224","KIAA1495",""
"668","10926","chr1","78694128",78694867,2.6979,"transcription_start_site","+",78695282,78695282,-415,-784,"",149047,"MGC27382","chr1:78695282-78695282","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:78695282-78695282&pix=800&Submit=submit","hypothetical MGC27382","","NR_027310","FLJ34438",""
"219","10754","chr1","41156558",41156819,2.1386,"transcription_start_site","+",41157241,41157241,-422,-552,"",4802,"NFYC","chr1:41157241-41157241","009900","H1TF2A,HSM,CBFC,HAP5,DKFZp667G242,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:41157241-41157241&pix=800&Submit=submit,NF-YC,FLJ45775","nuclear transcription factor Y, gamma","","NM_001142587","CBF-C",""
"14512","21351","chrX","154842988",154843426,2.6583,"transcription_start_site","-",154842538,154842538,-450,-656,"",55217,"TMLHE","chrX:154842538-154842538","009900","FLJ10727,XAP130,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:154842538-154842538&pix=800&Submit=submit,TMLH","trimethyllysine hydroxylase, epsilon","","BC025269","BBOX2",""
"1445","11230","chr1","158369721",158370193,2.7005,"transcription_start_site","-",158369256,158369256,-465,-704,"",128360,"OR10T2","chr1:158369256-158369256","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:158369256-158369256&pix=800&Submit=submit","olfactory receptor, family 10, subfamily T, member 2","","NM_001004475","OR1-3",""
"14676","21404","chrY","27246524",27247211,3.597,"transcription_start_site","-",27246039,27246039,-485,-828,"",474149,"TTTY4B","chrY:27246039-27246039","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrY:27246039-27246039&pix=800&Submit=submit","testis-specific transcript, Y-linked 4B (non-protein coding)","","NR_002178","NCRNA00124",""
"14677","21404","chrY","27246524",27247211,3.597,"transcription_start_site","-",27246039,27246039,-485,-828,"",474150,"TTTY4C","chrY:27246039-27246039","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrY:27246039-27246039&pix=800&Submit=submit","testis-specific transcript, Y-linked 4C (non-protein coding)","","NR_002177","NCRNA00125",""
"14678","21404","chrY","27246524",27247211,3.597,"transcription_start_site","-",27246039,27246039,-485,-828,"",114761,"TTTY4","chrY:27246039-27246039","009900","TTY4,TTTY4A,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrY:27246039-27246039&pix=800&Submit=submit","testis-specific transcript, Y-linked 4 (non-protein coding)","","NR_001525","NCRNA00123",""
"767","10972","chr1","89434898",89435053,2.4209,"transcription_start_site","-",89434405,89434405,-493,-568,"",56267,"CCBL2","chr1:89434405-89434405","009900","RP4-531M19.2,KATIII,DKFZp667D0223,MGC9398,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:89434405-89434405&pix=800&Submit=submit,KAT3","cysteine conjugate-beta lyase 2","","BC000819","DKFZp547N1117",""
"13698","21051","chrX","84188104",84188633,2.5639,"transcription_start_site","+",84189156,84189156,-523,-784,"",100131816,"UBE2DNL","chrX:84189156-84189156","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:84189156-84189156&pix=800&Submit=submit","ubiquitin-conjugating enzyme E2D N-terminal like pseudogene","","NR_024062","MGC42638",""
"649","283","chr1","77332218",77332568,3.196,"transcription_start_site","+",77333185,77333185,-617,-792,"",81849,"ST6GALNAC5","chr1:77333185-77333185","009900","ST6GalNAcV,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:77333185-77333185&pix=800&Submit=submit,SIAT7E","ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 5","","NM_030965","MGC3184",""
"14","15","chr1","4471192",4471486,2.5594,"transcription_start_site","+",4472110,4472110,-624,-771,"",284661,"LOC284661","chr1:4472110-4472110","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:4472110-4472110&pix=800&Submit=submit","hypothetical LOC284661","","NR_027088","-",""
"111","96","chr1","26219684",26219921,2.4233,"transcription_start_site","-",26219046,26219046,-638,-756,"",3925,"STMN1","chr1:26219046-26219046","009900","SMN,PP19,OP18,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:26219046-26219046&pix=800&Submit=submit,LAP18,FLJ32206,Lag,MGC138869,PR22,MGC138870,PP17","stathmin 1","","BC114502","C1orf215",""
"599","10901","chr1","74664539",74667107,3.2203,"transcription_start_site","-",74663871,74663871,-668,-1952,"",127255,"LRRIQ3","chr1:74663871-74663871","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:74663871-74663871&pix=800&Submit=submit,MGC22773","leucine-rich repeats and IQ motif containing 3","","NM_001105659","LRRC44",""
"369","10812","chr1","53661273",53661416,2.3392,"transcription_start_site","+",53662100,53662100,-684,-756,"",1376,"CPT2","chr1:53662100-53662100","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:53662100-53662100&pix=800&Submit=submit,CPTASE","carnitine palmitoyltransferase 2","","NM_000098","CPT1",""
"13129","20818","chrX","15403203",15403682,2.3702,"transcription_start_site","-",15402498,15402498,-705,-944,"",2277,"FIGF","chrX:15402498-15402498","009900","VEGFD,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:15402498-15402498&pix=800&Submit=submit","c-fos induced growth factor (vascular endothelial growth factor D)","","BC027948","VEGF-D",""
"13337","20910","chrX","37024608",37025755,2.4197,"transcription_start_site","+",37026469,37026469,-714,-1284,"",442444,"FAM47C","chrX:37026469-37026469","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:37026469-37026469&pix=800&Submit=submit","family with sequence similarity 47, member C","","NM_001013736","-",""
"683","10935","chr1","84465551",84465683,2.3836,"transcription_start_site","-",84464833,84464833,-718,-784,"",79739,"TTLL7","chr1:84464833-84464833","009900","RP5-836J3.2,FLJ36855,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:84464833-84464833&pix=800&Submit=submit","tubulin tyrosine ligase-like family, member 7","","NM_024686","FLJ23033",""
"14310","21274","chrX","134123761",134124205,3.4096,"transcription_start_site","+",134124967,134124967,-762,-984,"",644538,"LOC644538","chrX:134124967-134124967","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:134124967-134124967&pix=800&Submit=submit","hypothetical protein LOC644538","","NM_001163438","-",""
"318","10789","chr1","49512084",49512436,2.3374,"transcription_start_site","-",49511319,49511319,-765,-940,"",84871,"AGBL4","chr1:49511319-49511319","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:49511319-49511319&pix=800&Submit=submit,FLJ14442","ATP/GTP binding protein-like 4","","BC126383","CCP6",""
"13502","20979","chrX","62571530",62572886,2.948,"transcription_start_site","-",62570729,62570729,-801,-1480,"",139886,"SPIN4","chrX:62570729-62570729","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:62570729-62570729&pix=800&Submit=submit,MGC133224","spindlin family, member 4","","BC043412","FLJ44984",""
"14357","21300","chrX","139048551",139048882,2.603,"transcription_start_site","-",139047677,139047677,-874,-1024,"",347487,"CXorf66","chrX:139047677-139047677","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:139047677-139047677&pix=800&Submit=submit","chromosome X open reading frame 66","","NM_001013403","-",""
"14358","21300","chrX","139048551",139048882,2.603,"transcription_start_site","-",139047677,139047677,-874,-1024,"",347487,"LOC347487","chrX:139047677-139047677","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:139047677-139047677&pix=800&Submit=submit","chromosome X open reading frame 66","","BC137148","-",""
"14523","21355","chrY","2800825",2802229,1.9738,"transcription_start_site","+",2803111,2803111,-882,-1584,"",7544,"ZFY","chrY:2803111-2803111","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrY:2803111-2803111&pix=800&Submit=submit","zinc finger protein, Y-linked","","NM_001145276","MGC138710",""
"13671","21040","chrX","79674189",79675076,3.4425,"transcription_start_site","+",79675964,79675964,-888,-1336,"",169966,"FAM46D","chrX:79675964-79675964","009900","MGC26999,CT112,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:79675964-79675964&pix=800&Submit=submit","family with sequence similarity 46, member D","","NM_152630","CT1.26",""
"534","10882","chr1","70672152",70672390,2.4204,"transcription_start_site","-",70671259,70671259,-893,-1016,"",55631,"LRRC40","chr1:70671259-70671259","009900","dJ677H15.1,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:70671259-70671259&pix=800&Submit=submit,RP4-677H15.1","leucine rich repeat containing 40","","BC008586","FLJ20331",""
"1902","11408","chr1","212209752",212210192,2.9819,"transcription_start_site","-",212208857,212208857,-895,-1120,"",25896,"INTS7","chr1:212208857-212208857","009900","INT7,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:212208857-212208857&pix=800&Submit=submit,DKFZp434B168","integrator complex subunit 7","","BC030716","C1orf73",""
"13608","21016","chrX","75391718",75391865,2.076,"transcription_start_site","+",75392770,75392770,-905,-976,"",51260,"CXorf26","chrX:75392770-75392770","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:75392770-75392770&pix=800&Submit=submit","chromosome X open reading frame 26","","NM_016500","MGC874",""
"1432","11227","chr1","158170442",158173286,2.9859,"transcription_start_site","+",158174217,158174217,-931,-2352,"",909,"CD1A","chr1:158174217-158174217","009900","T6,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:158174217-158174217&pix=800&Submit=submit,R4,HTA1,FCB6","CD1a molecule","","BC031645","CD1",""
"13001","20778","chrX","8430990",8431926,3.2934,"transcription_start_site","+",8432870,8432870,-944,-1412,"",425054,"VCX3B","chrX:8432870-8432870","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:8432870-8432870&pix=800&Submit=submit,VCX-C","variable charge, X-linked 3B","","NM_001001888","MGC119815",""
"1747","11359","chr1","192542880",192543910,3.0151,"transcription_start_site","+",192544856,192544856,-946,-1472,"",5996,"RGS1","chr1:192544856-192544856","009900","IR20,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:192544856-192544856&pix=800&Submit=submit,IER1,BL34","regulator of G-protein signaling 1","","NM_002922","1R20",""
"14270","8035","chrX","130424213",130424349,3.162,"transcription_start_site","-",130423239,130423239,-974,-1048,"",3547,"IGSF1","chrX:130423239-130423239","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:130423239-130423239&pix=800&Submit=submit,MGC75490,PGSF2,INHBP,KIAA0364,p120,IGDC1","immunoglobulin superfamily, member 1","","BC063884","IGCD1",""
"13873","21112","chrX","101398394",101399032,3.0437,"transcription_start_site","-",101397371,101397371,-1023,-1344,"",158931,"TCEAL6","chrX:101397371-101397371","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:101397371-101397371&pix=800&Submit=submit","transcription elongation factor A (SII)-like 6","","BC071675","Tceal3",""
"1269","11157","chr1","116517637",116518094,2.7404,"transcription_start_site","+",116519118,116519118,-1024,-1248,"",55356,"SLC22A15","chr1:116519118-116519118","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:116519118-116519118&pix=800&Submit=submit,FLIPT1,PRO34686","solute carrier family 22, member 15","","NM_018420","DKFZp761G0313",""
"704","10946","chr1","84972922",84973054,2.3525,"transcription_start_site","-",84971857,84971857,-1065,-1136,"",2787,"GNG5","chr1:84971857-84971857","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:84971857-84971857&pix=800&Submit=submit","guanine nucleotide binding protein (G protein), gamma 5","","BC003563","FLJ92393",""
"13591","21008","chrX","73514514",73514748,2.771,"transcription_start_site","-",73513409,73513409,-1105,-1224,"",100302692,"NCRNA00182","chrX:73513409-73513409","009900","Ftx,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:73513409-73513409&pix=800&Submit=submit","non-protein coding RNA 182","","NR_028379","FLJ18387",""
"14382","21306","chrX","140674200",140674400,2.7164,"transcription_start_site","-",140673070,140673070,-1130,-1232,"",171489,"SPANXE","chrX:140673070-140673070","009900","SPANXA2,SPANX-A2,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:140673070-140673070&pix=800&Submit=submit,SPANX-C,SPANXD,SPANX-D","SPANX family, member E","","BC062672","MGC71908",""
"214","10751","chr1","40940337",40941750,3.4388,"transcription_start_site","+",40942886,40942886,-1136,-1844,"",339559,"ZNF642","chr1:40942886-40942886","009900","RP11-656D10.2,Zfp69,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:40942886-40942886&pix=800&Submit=submit","zinc finger protein 642","","BC041873","FLJ16030",""
"13072","20805","chrX","13753901",13754062,2.5165,"transcription_start_site","-",13752717,13752717,-1184,-1265,"",6399,"TRAPPC2","chrX:13752717-13752717","009900","ZNF547L,SEDT,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:13752717-13752717&pix=800&Submit=submit,TRS20,hYP38334,SEDL","trafficking protein particle complex 2","","BC016915","MIP-2A",""
"14506","21348","chrX","154442150",154443502,2.7257,"transcription_start_site","+",154444700,154444700,-1198,-1888,"",7411,"VBP1","chrX:154444700-154444700","009900","PFDN3,VBP-1,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:154444700-154444700&pix=800&Submit=submit","von Hippel-Lindau binding protein 1","","NM_003372","PFD3",""
"13241","20862","chrX","24760605",24761357,2.4838,"transcription_start_site","+",24762557,24762557,-1200,-1576,"",677773,"SCARNA23","chrX:24762557-24762557","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:24762557-24762557&pix=800&Submit=submit","small Cajal body-specific RNA 23","","NR_003007","ACA12",""
"1236","11141","chr1","115239336",115239481,2.5562,"transcription_start_site","-",115238092,115238092,-1244,-1312,"",270,"AMPD1","chr1:115238092-115238092","009900","MADA,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:115238092-115238092&pix=800&Submit=submit","adenosine monophosphate deaminase 1 (isoform M)","","BC141600","MAD",""
"14004","21159","chrX","106244446",106244607,2.3493,"transcription_start_site","-",106243199,106243199,-1247,-1328,"",79710,"MORC4","chrX:106243199-106243199","009900","ZCWCC2,ZCW4,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:106243199-106243199&pix=800&Submit=submit,dJ75H8.2","MORC family CW-type zinc finger 4","","BC172575","FLJ11565",""
"971","11055","chr1","100596896",100597447,2.5001,"transcription_start_site","+",100598705,100598705,-1258,-1536,"",54482,"CCDC76","chr1:100598705-100598705","009900","FLJ11219,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:100598705-100598705&pix=800&Submit=submit","coiled-coil domain containing 76","","NM_019083","FLJ10287",""
"433","10838","chr1","63990164",63993268,2.6947,"transcription_start_site","-",63988835,63988835,-1329,-2880,"",23421,"ITGB3BP","chr1:63988835-63988835","009900","NRIF3,CENPR,HSU37139,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:63988835-63988835&pix=800&Submit=submit,TAP20","integrin beta 3 binding protein (beta3-endonexin)","","NM_014288","CENP-R",""
"686","10938","chr1","84538922",84542373,2.834,"transcription_start_site","+",84543744,84543744,-1371,-3096,"",5567,"PRKACB","chr1:84543744-84543744","009900","PKACB,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:84543744-84543744&pix=800&Submit=submit,MGC41879,MGC9320","protein kinase, cAMP-dependent, catalytic, beta","","NM_207578","DKFZp781I2452",""
